TIME,Device_Temp,Modem_Tech,SNR,RSRP,Bandwidth,B0:pci,B0:band,B0:status,B0:bandwidth,B1:pci,B1:band,B1:status,B1:bandwidth,B2:pci,B2:band,B2:status,B2:bandwidth,B3:pci,B3:band,B3:status,B3:bandwidth,B4:pci,B4:band,B4:status,B4:bandwidth,B5:pci,B5:band,B5:status,B5:bandwidth,B6:pci,B6:band,B6:status,B6:bandwidth,B7:pci,B7:band,B7:status,B7:bandwidth,B8:pci,B8:band,B8:status,B8:bandwidth,B9:pci,B9:band,B9:status,B9:bandwidth
06/29/2022_22:26:17,28735,10(LTE),1,-110,-110,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:29:30,28732,10(LTE),3,-111,-111,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:32:44,28729,10(LTE),0,-117,-117,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:35:58,28721,10(LTE),0,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:39:11,28691,10(LTE),0,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:42:25,28655,10(LTE),0,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:45:39,28631,10(LTE),1,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:48:52,28598,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:52:06,28572,10(LTE),0,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:55:20,28557,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_22:58:33,28560,10(LTE),3,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:01:47,28563,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:05:01,28527,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:08:14,28471,10(LTE),-1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:11:28,28456,10(LTE),2,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:14:41,28471,10(LTE),2,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:17:55,28473,10(LTE),2,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:21:09,28476,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:24:22,28471,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:27:36,28438,10(LTE),2,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:30:50,28429,10(LTE),3,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:34:03,28399,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:37:17,28396,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:40:31,28399,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:43:44,28497,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:46:58,28462,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:50:12,28435,10(LTE),-1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:53:25,28408,10(LTE),-2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:56:39,28375,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/29/2022_23:59:53,28408,10(LTE),2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:03:06,28408,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:06:20,28414,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:09:33,28432,10(LTE),-1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:12:47,28468,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:16:01,28462,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:19:14,28432,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:22:28,28414,10(LTE),3,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:25:41,28411,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:28:55,28533,15(NR5G),0,-104,-104,20,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:32:09,28453,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:35:22,28471,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:38:36,28479,10(LTE),0,-111,-111,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:41:50,28509,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:45:03,28503,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:48:17,28465,10(LTE),-1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:51:31,28473,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:54:44,28500,10(LTE),0,-117,-117,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_00:57:58,28518,10(LTE),0,-117,-117,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:01:12,28560,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:07:39,28682,10(LTE),-3,-120,-120,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:10:52,28587,10(LTE),-2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:14:06,28634,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:17:20,28554,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:20:33,28551,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:23:47,28542,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:27:00,28554,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:30:14,28596,10(LTE),-1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:33:28,28610,10(LTE),2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:36:41,28646,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:39:55,28616,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:43:09,28578,10(LTE),2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:46:22,28578,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:49:36,28572,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:52:49,28569,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:56:03,28584,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_01:59:17,28634,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:02:30,28631,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:05:44,28661,10(LTE),1,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:08:58,28628,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:12:11,28598,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:15:25,28601,10(LTE),-1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:18:38,28581,10(LTE),-2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:21:52,28584,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:25:06,28607,10(LTE),-1,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:28:19,28619,10(LTE),2,-117,-117,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:31:33,28768,15(NR5G),-1,-104,-104,20,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:34:47,28685,10(LTE),2,-118,-118,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:38:00,28676,10(LTE),3,-117,-117,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:41:14,28640,10(LTE),0,-117,-117,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:44:27,28741,10(LTE),3,-110,-110,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:47:41,28658,10(LTE),0,-115,-115,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:50:55,28661,10(LTE),0,-111,-111,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:54:08,28673,10(LTE),2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_02:57:22,28676,10(LTE),2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:00:36,28744,10(LTE),0,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:03:49,28715,10(LTE),1,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:07:03,28685,10(LTE),2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:10:17,28670,10(LTE),2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:13:30,28658,10(LTE),2,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:16:44,28682,10(LTE),-2,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:19:58,28685,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:23:11,28700,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:26:25,28697,10(LTE),5,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:29:38,28744,10(LTE),2,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:32:52,28691,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:36:06,28652,10(LTE),0,-115,-115,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:39:19,28643,10(LTE),0,-115,-115,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:42:33,28634,10(LTE),4,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:45:46,28670,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:49:00,28673,10(LTE),1,-112,-112,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:52:14,28679,10(LTE),0,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:55:27,28729,15(NR5G),3,-103,-103,20,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_03:58:41,28765,15(NR5G),2,-103,-103,20,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:01:55,28661,10(LTE),1,-115,-115,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:05:09,28649,10(LTE),0,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:08:22,28646,10(LTE),1,-115,-115,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:11:36,28646,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:14:49,28691,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:18:03,28664,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:21:17,28643,10(LTE),-4,-119,-119,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:24:30,28640,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:27:44,28590,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:30:58,28601,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:34:11,28590,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:37:25,28587,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:40:38,28593,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:43:52,28712,15(NR5G),3,-102,-102,20,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:47:06,28607,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:50:19,28566,10(LTE),-2,-115,-115,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:53:33,28569,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_04:56:46,28545,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:00:00,28566,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:03:14,28557,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:06:27,28557,10(LTE),0,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:09:41,28563,10(LTE),0,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:12:54,28569,10(LTE),2,-113,-113,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:16:08,28587,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:19:22,28548,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:22:35,28536,10(LTE),2,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:25:49,28512,10(LTE),2,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:29:03,28601,10(LTE),3,-115,-115,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:32:16,28512,10(LTE),3,-115,-115,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:35:30,28512,10(LTE),6,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:38:43,28503,10(LTE),2,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:41:57,28506,10(LTE),1,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:45:11,28557,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:48:24,28590,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:51:38,28560,10(LTE),4,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:54:52,28518,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_05:58:05,28491,10(LTE),2,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:01:19,28506,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:04:33,28488,10(LTE),4,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:07:46,28476,10(LTE),3,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:11:00,28473,10(LTE),3,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:14:14,28518,10(LTE),5,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:17:27,28515,10(LTE),4,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:20:41,28497,10(LTE),1,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:23:55,28512,10(LTE),3,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:27:08,28524,10(LTE),4,-114,-114,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:30:22,28557,10(LTE),2,-117,-117,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:33:35,28545,10(LTE),4,-117,-117,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:36:49,28539,10(LTE),-3,-117,-117,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:40:03,28506,10(LTE),-5,-116,-116,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:43:16,28506,10(LTE),-4,-116,-116,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:46:30,28539,10(LTE),-4,-116,-116,15,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:49:44,28530,10(LTE),-4,-118,-118,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:52:57,28545,10(LTE),5,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:56:11,28545,10(LTE),6,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_06:59:25,28590,10(LTE),3,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_07:02:38,28590,10(LTE),5,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_07:05:52,28587,10(LTE),3,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_07:09:06,28587,10(LTE),4,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
06/30/2022_07:12:19,28604,10(LTE),4,-116,-116,10,308,2,875,2,4,0,0,0,0,350,66,66736,0,3,0,0,0,0
